listing_url,business_name,location,role_name,job_compensation1,job_details,job_requirements,comp_details,required_skills,great_fit_benefits_no_retirement,bad_fit_has_retirement
"https://culinaryagents.com/jobs/458191-Server
",Laser Wolf,,Server,Full Time • Hourly ($26.00) plus tips,"Job Details
Laser Wolf is an Israeli shipudiya or “skewer house” located in the Kensington neighborhood of Philadelphia, led by the award-winning team behind Zahav.  We are hiring a fired-up server to be a part of the Laser Wolf team.
Direct responsibilities include:

Maintaining high service standards in a casual fine dining environment
Having an acute attention to detail with guests
Efficiently multi-tasking with a sense of urgency
Full commitment to hospitality
Strong food and beverage knowledge
Supporting fellow front of house team members

The right candidate is exceedingly dependable, puts forth a great attitude, is looking to both learn and grow every day, and is committed to the tight team.  Candidates with an open schedule strongly preferred. This is a 4 shift per week position and weekends are required. Please reply with a resume, a paragraph about yourself, and your availability. In addition to the $26 hourly, this position is tipped.
Laser Wolf is co-owned by chef Michael Solomonov and Steve Cook of CookNSolo restaurants, who combined are five-time James Beard Award winners.  The distinctive CookNSolo restaurants are: Zahav, Dizengoff, Federal Donuts, Abe Fisher, Goldie, K’Far, and Merkaz all in Philadelphia.
",Required Years of Experience3 years,"Compensation DetailsCompensation: Hourly ($26.00) plus tipsBenefits & Perks: Health Insurance, Dental Insurance, Vision Insurance, Paid Time Off, Dining Discounts",,True,False
"https://culinaryagents.com/jobs/458188-Host--Hostess
",Laser Wolf,,Host / Hostess,Full Time • Hourly ($16.00) plus tips,"Job Details
Laser Wolf is an Israeli shipudiya or “skewer house” located in the Kensington neighborhood of Philadelphia, led by the award-winning team behind Zahav.  We are hiring a fired-up host to be a part of the Laser Wolf team.
Direct responsibilities include:

Greeting guests
Creating reservations and fulfilling guest requests
Assisting with bussing and resetting of tables
Managing a high volume restaurant environment
Representing the restaurant warmly
Supporting fellow front of house team members

The right candidate is exceedingly dependable, puts forth a great attitude, is looking to both learn and grow every day, and is committed to the tight team.  Candidates with an open schedule strongly preferred. Working weekends is required. Please reply with a resume, a paragraph about yourself, and your availability. In addition to the $16 hourly, this position is tipped.
Laser Wolf is co-owned by chef Michael Solomonov and Steve Cook of CookNSolo restaurants, who combined are five-time James Beard Award winners.  The distinctive CookNSolo restaurants are: Zahav, Dizengoff, Federal Donuts, Abe Fisher, Goldie, K’Far, and Merkaz all in Philadelphia.
",Required Years of Experience1 year,"Compensation DetailsCompensation: Hourly ($16.00) plus tipsBenefits & Perks: Health Insurance, Dental Insurance, Vision Insurance, Paid Time Off, Dining Discounts",,True,False
"https://culinaryagents.com/jobs/458183-Line-Cook
",Zahav,,Line Cook,Full Time • Hourly ($16.00 - $18.00),"Job DetailsZahav is seeking a fired up line cook to join our dedicated team. This person will work in a fast-paced, fine dining kitchen in a restaurant built on bringing exceptional hospitality. This person is highly motivated, dependable, and looking to grow. Candidates are punctual, professional, and recipe/task-oriented. This is an approximately 45 hour per week role, with 4 shifts per week. Zahav is open Tuesday - Saturday for indoor and outdoor dining. Ability to work Friday and Saturday is mandatory. Zahav is the anchor of the CookNSolo Restaurants family, led by co-owners Chef Michael Solomonov and Steve Cook. In addition to Zahav, the restaurants in CookNSolo’s Israeli village, all in Philadelphia, are Dizengoff, Abe Fisher, Federal Donuts, Goldie, K'Far, Laser Wolf, and Merkaz. For more info, check out www.cooknsolo.com.",Required Years of Experience1 year,"Compensation DetailsCompensation: Hourly ($16.00 - $18.00)Benefits & Perks: Health Insurance, Dental Insurance, Vision Insurance, Paid Time Off, Dining Discounts",Required Skills,True,False
"https://culinaryagents.com/jobs/458175-Busser
",Via Locusta,,Busser,Part Time • Hourly (Based on Experience),"Job Details
Via Locusta is an intimate, stunning Italian restaurant just off Rittenhouse Square by Michael Schulson & business partner Chef Jeff Michaud. Michaud created the menu with Ed Pinello (Executive Chef), offering a smart, focused selection of shareable plates, pastas and a few larger dishes. Via Locusta highlights fresh  handmade pasta  with locally-sourced, fresh-milled flour, and the brightest fruits and vegetables from some of Pennsylvania’s outstanding farmers. To complement the menu, guests may enjoy a from-scratch cocktail program also touting the “local, seasonal, and sustainable” tenets of the kitchen

Summary/Objective  Ensures guest satisfaction by following the Schulson Collective steps of service. 
Essential Functions
Reasonable accommodations may be made to enable individuals with disabilities to perform the essential functions.

Assists Servers by providing necessary support to ensure prompt and friendly service.
Responsible for cleaning tables, taking plates, utensils and drinkware to the kitchen to be washed.
Ensures guests’ water glasses are full and resets tables for the next service.
Responsible for overall dining room cleanliness.
Works as a team with other Bussers, Servers, Food Runners and support staff to ensure Schulson Collective steps of service are met at all times.
Creates memorable experience to build repeat business. Inform guests of other Schulson Collective restaurants.
Performs other duties as assigned.

Supervisory Responsibility
This position has no supervisory responsibility.
Physical Demands
The employee must occasionally lift and/or move up to 25 pounds and occasionally push and/or pull up to 50 pounds. The employee will spend over 4 hours daily standing or walking.
 
Required Education and Experience

Minimum one (1) year prior industry experience.
Must be understanding of hygiene and food safety rules.
Must have strong multitasking capabilities.
Must have excellent written and verbal communication skills.
Must be a team player with a strong work ethic.

Other Duties
Please note this job description is not designed to cover or contain a comprehensive listing of activities, duties or responsibilities that are required of the employee for this job. Duties, responsibilities and activities may change at any time with or without notice.
",Required Years of Experience1 year,Compensation DetailsCompensation: Hourly (Based on Experience),Required Skills,False,False
"https://culinaryagents.com/jobs/458171-Busser
",Harp & Crown,,Busser,Part Time • Hourly (Based on Experience),"Job DetailsIn the completely renovated space located on Sansom Street between 15th and 16th streets, Harp & Crown brings together old-world touches of charm and luxury with modern sensibility and functionality. Its glass-façade, 24-foot ceilings, and four chandeliers on the ground floor are glamorous pieces balanced with funky vintage wallpaper and leather club chairs, millwork and natural tones throughout the space. Guests may enjoy the delicate yet complex flavors of new-American dishes amongst the space including a 32-seat bar. Delving further into the unused space within the building itself, Harp & Crown features a cocktail bar, lounge, and two-lane bowling alley beneath the main room at Elbow Lane, serving up the full menu.

Essential Functions
Reasonable accommodations may be made to enable individuals with disabilities to perform the essential functions.

Assists Servers by providing necessary support to ensure prompt and friendly service.
Responsible for cleaning tables, taking plates, utensils and drinkware to the kitchen to be washed.
Ensures guests’ water glasses are full and resets tables for the next service.
Responsible for overall dining room cleanliness.
Works as a team with other Bussers, Servers, Food Runners and support staff to ensure Schulson Collective steps of service are met at all times.
Creates memorable experience to build repeat business. Inform guests of other Schulson Collective restaurants.
Performs other duties as assigned.

Physical Demands
The employee must occasionally lift and/or move up to 25 pounds and occasionally push and/or pull up to 50 pounds. The employee will spend over 4 hours daily standing or walking.
Required Education and Experience

Minimum one (1) year prior industry experience.
Must be understanding of hygiene and food safety rules.
Must have strong multitasking capabilities.
Must have excellent written and verbal communication skills.
Must be a team player with a strong work ethic.

 

For more information on Harp & Crown please visit www.harpcrown.com
For more informaiton on the Schulson Collective please visit www.michaelschulson.com
",Required Years of Experience0-1 years,Compensation DetailsCompensation: Hourly (Based on Experience),,False,False
"https://culinaryagents.com/jobs/458170-Food-Runner
",Harp & Crown,,Food Runner,Full Time • Hourly (Based on Experience),"Job DetailsIn the completely renovated space located on Sansom Street between 15th and 16th streets, Harp & Crown brings together old-world touches of charm and luxury with modern sensibility and functionality. Its glass-façade, 24-foot ceilings, and four chandeliers on the ground floor are glamorous pieces balanced with funky vintage wallpaper and leather club chairs, millwork and natural tones throughout the space. Guests may enjoy the delicate yet complex flavors of new-American dishes amongst the space including a 32-seat bar. Delving further into the unused space within the building itself, Harp & Crown features a cocktail bar, lounge, and two-lane bowling alley beneath the main room at Elbow Lane, serving up the full menu.

Essential Functions
Reasonable accommodations may be made to enable individuals with disabilities to perform the essential functions.

Responsible for transporting all necessary food items from the kitchen to guests in a timely and professional manner. 
Communicates in detail food descriptions when presenting food items to guests.
Serves as liaison between kitchen and service staff to ensure accuracy of food orders.
Works closely with restaurant management to immediately address all customer concerns and create a pleasant dining experience.
Creates memorable experience to build repeat business. Inform guests of other Schulson Collective restaurants.
Performs other duties as assigned.

Physical Demands
The employee must occasionally lift and/or move up to 25 pounds and occasionally push and/or pull up to 45 pounds. The employee will spend over 4 hours daily standing or walking.
Required Education and Experience

One (1) to two (2) years industry experience preferred.
Must have excellent written and verbal communication skills.
Must be able to effectively multi-task in high stress situations.
Must be a team player with a strong work ethic.
Familiarity with POS system is a plus.

 

For more information on Harp & Crown please visit www.harpcrown.com
For more informaiton on the Schulson Collective please visit www.michaelschulson.com
",Required Years of Experience1 year,"Compensation DetailsCompensation: Hourly (Based on Experience)Benefits & Perks: Health Insurance, Dental Insurance, Vision Insurance, Paid Time Off, Potential Bonuses",Required Skills,True,False
"https://culinaryagents.com/jobs/458169-Busser
",Double Knot,,Busser,Part Time • Hourly (Based on Experience),"Job DetailsDouble Knot boasts an all-day concept with two floors of beautiful design - coffee and cocktails upstairs, sushi bar and robatayaki below. During the day DK welcomes early risers and adventurous lunch goers. Inspired by folklore and scrimshaw Double Knot’s underground izakaya transports you from the buzzing commotion of brewed coffee and banh mi.

Essential Functions
Reasonable accommodations may be made to enable individuals with disabilities to perform the essential functions.

Assists Servers by providing necessary support to ensure prompt and friendly service.
Responsible for cleaning tables, taking plates, utensils and drinkware to the kitchen to be washed.
Ensures guests’ water glasses are full and resets tables for the next service.
Responsible for overall dining room cleanliness.
Works as a team with other Bussers, Servers, Food Runners and support staff to ensure Schulson Collective steps of service are met at all times.
Creates memorable experience to build repeat business. Inform guests of other Schulson Collective restaurants.
Performs other duties as assigned.

Physical Demands
The employee must occasionally lift and/or move up to 25 pounds and occasionally push and/or pull up to 50 pounds. The employee will spend over 4 hours daily standing or walking.
Required Education and Experience

Minimum one (1) year prior industry experience.
Must be understanding of hygiene and food safety rules.
Must have strong multitasking capabilities.
Must have excellent written and verbal communication skills.
Must be a team player with a strong work ethic.

 

For more information on Double Knot, please visit www.doubleknotphilly.com
For more information on the Schulson Collective, please visit www.michaelschulson.com
",Required Years of Experience0-1 years,Compensation DetailsCompensation: Hourly (Based on Experience),,False,False
"https://culinaryagents.com/jobs/458161-Food-Runner
",Sampan,,Food Runner,Part Time • Hourly (Based on Experience),"Job DetailsSampan is an oasis of contemporary Asian small plates located in the heart of Center City, Philadelphia's hot Midtown Village neighborhood. A dramatic back-lit wall mural sets the scene for artful food, emerging from the restaurant's centrally located open kitchen while a carefully curated selection of wine, beer, sake and cocktails complement guests' experiences.

Essential Functions
Reasonable accommodations may be made to enable individuals with disabilities to perform the essential functions.

Responsible for transporting all necessary food items from the kitchen to guests in a timely and professional manner. 
Communicates in detail food descriptions when presenting food items to guests.
Serves as liaison between kitchen and service staff to ensure accuracy of food orders.
Works closely with restaurant management to immediately address all customer concerns and create a pleasant dining experience.
Creates memorable experience to build repeat business. Inform guests of other Schulson Collective restaurants.
Performs other duties as assigned.

Physical Demands
The employee must occasionally lift and/or move up to 25 pounds and occasionally push and/or pull up to 45 pounds. The employee will spend over 4 hours daily standing or walking.
 Required Education and Experience

One (1) to two (2) years industry experience preferred.
Must have excellent written and verbal communication skills.
Must be able to effectively multi-task in high stress situations.
Must be a team player with a strong work ethic.
Familiarity with POS system is a plus.


For more information on Sampan please visit www.sampanphilly.com
For more information on the Schulson Collective please visit www.michaelschulson.com",Required Years of Experience1 year,Compensation DetailsCompensation: Hourly (Based on Experience),Required Skills,False,False
"https://culinaryagents.com/jobs/458147-Sous-Chef
",Schulson Collective HQ - Philadelphia,,Sous Chef,Full Time • Salary ($50k - $70k),"Job DetailsMichael Schulson is the chef and restaurateur behind the Schulson Collective restaurant group. His imagination and vision have made him one of Philadelphia’s most successful hospitality professionals. Schulson is the owner of day-to-night destination Double Knot; the expansive Independence Beer Garden; Sampan and the adjacent Graffiti Bar; and serves as chef-partner at Izakaya at the Borgata in Atlantic City, N.J. Schulson Collective’s portfolio also includes the new-American spot, Harp & Crown, as well as contemporary izakaya restaurant, Monkitail, and cocktail lounge, Nokku, at The Diplomat Beach Resort in Hollywood, Florida. Notable Philadelphia restaurant Osteria has also been added to Schulson Collective as well as DK Sushi, the fine-casual sushi concept located at the University of Pennsylvania. Most recently, Schulson opened his red gravy Italian restaurant Giuseppe & Sons, boutique steakhouse Alpen Rose, and along with James Beard Award-Winning chef Jeff Michaud Rittenhouse pasta destination Via Locusta. 
Summary/Objective
The Sous Chef is responsible for planning and directing food preparation in the kitchen, under the direction of the Executive Chef and/or Executive Sous Chef.
Essential Functions
Reasonable accommodations may be made to enable individuals with disabilities to perform the essential functions.

Hires, trains, develops and appraises staff effectively. Takes corrective action as necessary on a timely basis and in accordance with company policy. Consults with human resources as appropriate.
Responsible for food costs and labor costs in assigned restaurant.
Work with Executive Chef on developing new menu items, tastings and staying on top of trends.
Responsible for developing relationships with vendors, ensuring Schulson Collective maximizes profits and opportunities.
Supervises hourly back of house staff and fills a role on the line or expo as needed.
Schedules staff per business needs, files reports and monitors time & attendance as needed.
Submits nightly reports on service, sales, labor & liquor costs, negative impressions, etc.
Performs other duties as assigned.

Supervisory Responsibility
This position manages all restaurant hourly BOH staff and is involved in the planning, hiring, training and development of kitchen staff.
Physical Demands
The employee must occasionally lift and/or move up to 25 pounds and occasionally push and/or pull up to 50 pounds. The employee will spend over 4 hours daily standing or walking. 
Required Education and Experience

Degree from Culinary Arts school is preferred; may substitute additional experience for education.
3or more years in Kitchen Management.
Prior experience in menu creation, recipe writing and coaching/training.
Excellent written and verbal communication and problem-solving skills
Must be able to work flexible hours and days. Must exhibit top-notch teamwork.
Knowledgeable of Microsoft Office products and DolceClock
",Required Years of Experience3 years,"Compensation DetailsCompensation: Salary ($50,000.00 - $70,000.00)Benefits & Perks: Health Insurance, Dental Insurance, Vision Insurance, Paid Time Off, Potential Bonuses, Dining Discounts",Required Skills,True,False
"https://culinaryagents.com/jobs/458148-Executive-Chef
",Schulson Collective HQ - Philadelphia,,Executive Chef,Full Time • Salary ($80k - $120k),"Job Details

Michael Schulson is the chef and restaurateur behind the Schulson Collective restaurant group. His imagination and vision have made him one of Philadelphia’s most successful hospitality professionals. Schulson is the owner of day-to-night destination Double Knot; the expansive Independence Beer Garden; Sampan and the adjacent Graffiti Bar; and serves as chef-partner at Izakaya at the Borgata in Atlantic City, N.J. Schulson Collective’s portfolio also includes the new-American spot, Harp & Crown, as well as contemporary izakaya restaurant, Monkitail, and cocktail lounge, Nokku, at The Diplomat Beach Resort in Hollywood, Florida. Notable Philadelphia restaurant Osteria has also been added to Schulson Collective as well as DK Sushi, the fine-casual sushi concept located at the University of Pennsylvania. Most recently, Schulson opened his red gravy Italian restaurant Giuseppe & Sons, boutique steakhouse Alpen Rose, and along with James Beard Award-Winning chef Jeff Michaud Rittenhouse pasta destination Via Locusta. Summary/Objective
The Executive Chef is responsible for all culinary activities for the restaurant.
Essential Functions
Reasonable accommodations may be made to enable individuals with disabilities to perform the essential functions.

Make periodic and regular inspections of restaurant to observe quality of food preparation and service; food appearance; and cleanliness and sanitation of production and service areas, equipment and employee appearance.
Hires, trains, develops and appraises staff effectively. Takes corrective action as necessary on a timely basis and in accordance with company policy. Consults with human resources as appropriate.
Develop recipes and portion specifications in accordance with consumer tastes, nutritional needs, product specifications, ease of preparation and established procedures and budgetary constraints; participate in other menu planning activities to include the determination of purchasing specifications, product and recipe testing and menu development.
Prepare operational reports and analyses setting forth progress and adverse trends and make appropriate recommendations.
Work with General Manager to ensure consistency of product, identifying potential issues and planning for upcoming events.
Responsible for food costs and labor costs in assigned restaurant.
Responsible for developing relationships with vendors, ensuring Schulson Collective maximizes profits and opportunities.
Manage all levels/areas of the back of house and fill a role on the line or expo as needed.
Initiate relevant maintenance requests for repairs needed in the kitchen.
Responsible for maintaining sanitation and cleanliness standards as set forth by Schulson Collective and Seven Principles.
Submits nightly reports on service, sales, labor & liquor costs, negative impressions, etc.
Perform other related duties incidental to the work described herein.

Supervisory Responsibility
This position manages all restaurant Sous Chefs and hourly BOH staff and is involved in the planning, hiring, training and development of kitchen staff.
Physical Demands
The employee must occasionally lift and/or move up to 25 pounds and occasionally push and/or pull up to 50 pounds. The employee will spend over 4 hours daily standing or walking. 
Required Education and Experience

Degree from Culinary Arts school is preferred.
7 or more years in Kitchen Management.
Prior experience in menu creation, recipe writing and coaching/training.
Excellent written and verbal communication and problem-solving skills
Must be able to work flexible hours and days. Must exhibit top-notch teamwork.
Knowledgeable of Microsoft Office products and HotSchedules.
Must be able to work well under pressure; meet deadlines and ticket time goals.

Other Duties
Please note this job description is not designed to cover or contain a comprehensive listing of activities, duties or responsibilities that are required of the employee for this job. Duties, responsibilities and activities may change at any time with or without notice.
For more information on the Schulson Collective please visit www.michaelschulson.com.
",Required Years of Experience6+ years,"Compensation DetailsCompensation: Salary ($80,000.00 - $120,000.00)Benefits & Perks: Health Insurance, Dental Insurance, Vision Insurance, Paid Time Off, 401k, Potential Bonuses, Dining Discounts",Required Skills,False,True
"https://culinaryagents.com/jobs/458133-Host
",Sancho Pistola's,,Host,Full/Part Time • Hourly ($13.00 - $15.00),Job DetailsSancho Pistola's is looking for a host/greeter.  Must be able to work Sundays.  Definitely able to train if lacking in major experience.  great way to get your foot in the door at a busy thriving restaurant.,Required Years of Experience1 year,Compensation DetailsCompensation: Hourly ($13.00 - $15.00)Benefits & Perks: Dining Discounts,Required Skills,True,False
"https://culinaryagents.com/jobs/458119-Head-Bartender
",The Cauldron Philadelphia,,Head Bartender,Full/Part Time • Salary/Hourly (Based on Experience) plus tips,"Job Details

The Cauldron is a wizard-themed bar, restaurant, and immersive experience in the heart of Midtown Village that brings magic and fantasy to life with science, technology, and design.
We are looking for a LEAD Bartender to mix molecular cocktails, have some fun with our customers, and add life into what is already an exciting and fantastical venue as well as assist mgmt with inventory, ordering and traning the bar team.
The ideal bartender candidate is:

experienced
punctual
fun
outgoing
has attention to detail
organized and self motivated
passionate about the job
experience with craft cocktail and classic cocktails 
experience with Liquor inventory and ordering in Philadelphia is preferred 

We are ideally looking for full-time availability with 5 shifts per week, but will also consider part-time availability.***The right candidate will be compensated in addition to the hourly wage and tips they receive when bartending for the lead bartender resposibilities***
Extensive cocktail experience is a bonus.
You will be part of the team providing our immersive experience that brings magic to life with technology and science in ticketed and pre-booked cocktail making classes (with working magic wands), and a walk-in fantasy inspired bar and restaurant.
We have the best customers in the world, and we want YOU to help them to have a truly magical time. Our customers are excited adults and people who love fantasy and magic, and you (as their bartender) are a big part of their experience with us. We value you and the contribution that you will make to our small but growing team!
Please see more about the venue and what we offer at thecauldronphilly.io
This venue is part of The Cauldron Co., the British entertainment company that brings fantasy to life with technology and science
Experience in bartending and hospitality is a must & amazing customer services skills are essential!
",Required Years of Experience2 years,Compensation DetailsCompensation: Salary/Hourly (Based on Experience) plus tips,,False,False
"https://culinaryagents.com/jobs/458099-Production-Cook
",Weckerly’s Ice Cream,,Production Cook,Full Time • Hourly ($15.00) plus tips,"Job Details
Weckerly’s Ice Cream4500 Worth Street Philadelphia, PA 19124
Job Title: Production AssociateHours: Full-Time (approximately 40 hours per week), Monday-Thursday, 7:30 am - 5:30 pm.
Compensation: $15 per hour (depending on experience) plus share of pooled tips. 
Benefits (after 6 months of employment):

40 Hours Paid Time Off
40 Hours Paid Sick Time
Company Subsidized Health & Dental Insurance

Job DescriptionThe main focus of this position is on food prep. The activity of the Production Associate includes but is not limited to:

Assisting with baking tasks.
Cleaning, prepping, and processing fruit and fresh ingredients
Measuring and weighing ingredients
Preparation & packaging of ice cream products
Receiving deliveries
Efficient and accurate cleaning of equipment, facilities, and wares.

The following items are required for the position:

Basic understanding of sanitary practices for food handling.
Ability to lift 50 lbs and work on feet for long periods.
Year-round availability.
Comfort with physical work and repetitive tasks.
Previous commercial kitchen/catering/restaurant experience is a plus but not required.

This is a physical job in a small space with other people. Desired characteristics of the applicant are:

Treats customers, building tenants, and co-workers with courtesy and respect.
Ability to work independently with attention to detail.
Ability to work in teams.
Punctual/dependable.
Quick and accurate execution of food preparation.

About the Company
Weckerly’s Ice Cream makes ice cream because it brings people happiness, sparks discovery, and cultivates relationships. We work directly with local farmers to source our key ingredients to craft the best tasting ice cream, free of weird additives and artificial flavors. Through dedication to our farm partners and the growth of our team, we pursue a mission to deliver an exceptional experience to each and every customer.
We are dedicated to providing a positive and engaging work environment with opportunities for growth. This includes a commitment to providing an emotionally, physically, and socially safe work environment..
Interested applicants should submit resumes/work history to [email protected] and/or call 215-971-4871. Responses received without introduction or work history will not be considered.
",Required Years of Experience1 year,"Compensation DetailsCompensation: Hourly ($15.00) plus tipsBenefits & Perks: Health Insurance, Dental Insurance, Paid Time Off, Potential Bonuses",Required Skills,True,False
"https://culinaryagents.com/jobs/456305-Sous-Chef
",The Wilbur Mansion,,Sous Chef,Full Time • Salary (Based on Experience),Job DetailsThe WIlbur Mansion is seeking a Sous Chef. Must have 2+ years experience in a managment position as well as 5+ years cooking experience. We are looking for someone who wants to grow and learn as well as take on new responsibilities as business builds. Must have experience expediting as well as the ability to work any station on the cooking line to cover the line cooks vacations and days off. Experience training is a plus. Please have a culinary school background as well as a Servsafe Certification. (Required by 90days from hire),Required Years of Experience5 years,"Compensation DetailsCompensation: Salary (Based on Experience)Benefits & Perks: Health Insurance, Dental Insurance, Vision Insurance, Paid Time Off, Dining Discounts",Required Skills,True,False
"https://culinaryagents.com/jobs/458083-Private-Events-Manager
",Safran Turney Hospitality HQ,,Private Events Manager,Full Time • Salary (Based on Experience),"Job Details
Barbuzzo, Marcie Turney and Valerie Safran's Mediterranean restaurant on 13th Street in Midtown Village, is currently hiring a private events manager with experience in an upscale, high volume setting as well as events and event planning.
We are looking for someone who is personable, professional and has experience in food+wine focused restaurants. The Private events manager will oversee the events department in our upstairs event space.  Candidate should be well rounded in experience and open to a position where each week will be different!   We have an events coordinator and two full time restaurant managers.  The events manager needs to have restaurant experience and will be the manager on duty for 3-4 events a week. 
The event space seats 60 for dinner and up to 100 for cocktail events.  .  There are an average of 4-6 events booked each week.  This position requires the individual to manage all parts of the event.  From initial booking to tours of the event space to managing the day of event.  We book events ranging from intimate 10 person dinners, weddings, rehearsal dinners and corporate events.  We are looking for the right person to lead our small staff in a restaurant where we take pride in the service and food that we offer to our guests
",Required Years of Experience2 years,"Compensation DetailsCompensation: Salary (Based on Experience)Benefits & Perks: Health Insurance, Dental Insurance, Vision Insurance, Paid Time Off, 401k, Potential Bonuses, Dining Discounts",,False,True
"https://culinaryagents.com/jobs/458049-Butcher
",SURAYA,,Butcher,Full Time • Hourly ($20.00 - $24.00),"Job DetailsSuraya is looking for an experienced butcher to join our team.Must have experience with whole animals, whole fish, grinding meat. Must be able to work clean and precise at high volume. Most importantly, must love what you do and be excited to join our talented team. We offer highly competitive pay as well as insurance and paid vacation. Please respond with your resume and why you think you'd be a good fit with our team. ",Required Years of Experience3 years,"Compensation DetailsCompensation: Hourly ($20.00 - $24.00)Benefits & Perks: Health Insurance, Dental Insurance, Vision Insurance, Paid Time Off",,True,False
"https://culinaryagents.com/jobs/457978-Regional-Culinary-Director
",Aramark - Philadelphia,,Regional Culinary Director,Full Time • Salary (Based on Experience),"Job DetailsJob DescriptionManagement position, responsible for developing and executing culinary solutions to meet customer needs and tastes. Offers a wide variety of culinary solutions to meet customer and client needs and tastes. Coordinates and leads culinary operations to meet production, presentation, and service standards. Applies culinary techniques to food preparation and leads the final presentation and service of food.Job ResponsibilitiesManagement position, responsible for developing and executing culinary solutions to meet customer needs and tastes. Offers a wide variety of culinary solutions to meet customer and client needs and tastes. Coordinates and runs culinary operations to meet production, presentation, and service standards. Applies culinary techniques to food preparation and handles the final presentation and service of food. Crucial Functions:Leadership: Ensures culinary production appropriately connects to the Executional Framework. Ensures accurate culinary standards and techniques are in place for preparation of food items, including production, presentation and service standards. Leads culinary team to ensure quality in final presentation of food. Trains and lead culinary and kitchen employees to use standard methodology food production techniques. Coaches employees by crafting a shared understanding about what needs to be achieved and how it is to be achieved. Rewards and recognize employees. Plan and execute team meetings and daily huddles. Complete and maintain all staff records including training records, shift opening/closing checklists and performance data. Multi-tasking as well as ability to simplify the agenda for the team is a must.Client Relationship: Develop and maintain effective client and customer rapport for mutually advantageous business relationship. Aggregate and communicate regional culinary and ingredient trends.Financial Performance: Responsible for delivering food and labor targets. Understands performance metrics, data, order and inventory trends; consistent focus on margin improvement.Efficiency: Ensure efficient execution and delivery of all food line products in line with the daily menu. Maintain integrity of the standard Aramark food offer; responsible for maintaining food quality of items at all times. Full compliance with Operational Excellence fundamentals: handling waste, standard menus, recipes and ingredients through leading customer driven menus and labor standards. Understand end to end supply chain and procurement process and systems, ensure only authorized suppliers are used. Full knowledge and implementation of the Food Framework. Ensure accuracy of estimated food consumption for appropriate requisitions and/or food purchase. Ensure accurate equipment operation and maintenance.Compliance: Ensure compliance with Aramark SAFE food, occupational and environmental safety polices in all culinary and kitchen operations. Follow all applicable policies, rules and regulations, including but not limited to those relating to safety, health, wage and hour.QualificationsRequires confirmed experience and 1-3 years in a management role.Bachelor's degree or equivalent experienceEducationAbout AramarkOur MissionRooted in service and united by our purpose, we strive to do great things for each other, our partners, our communities, and our planet.At Aramark, we believe that every employee should enjoy equal employment opportunity and be free to participate in all aspects of the company. We do not discriminate on the basis of race, color, religion, national origin, age, sex, gender, pregnancy, disability, sexual orientation, gender identity, genetic information, military status, protected veteran status or other characteristics protected by applicable law. About AramarkThe people of Aramark proudly serve millions of guests every day through food, facilities, and uniform services in 19 countries around the world. Rooted in service and united by our purpose, we strive to do great things for each other, our partners, our communities, and our planet. We believe a career should develop your talents, fuel your passions, and empower your professional growth. So, no matter what you're pursuing - a new challenge, a sense of belonging, or just a great place to work - our focus is helping you reach your full potential. Learn more about working here at http://www.aramarkcareers.com or connect with us on Facebook, Instagram and Twitter.",Required Years of Experience2 years,Compensation DetailsCompensation: Salary (Based on Experience),,False,False
"https://culinaryagents.com/jobs/457941-Server
",Sancho Pistola's,,Server,Part Time • Hourly (Based on Experience) plus tips,"Job DetailsLooking for experienced servers and bartenders for a busy Fishtown restaurant. Minimum of 2yrs relative experience is necessary. We have an extensive beer, wine, spirit, and cocktail program. Potential candidates should be able to multitask, work well under pressure, and be a team player. The pay rate is extremely competitive to the right candidate. ",Required Years of Experience2 years,"Compensation DetailsCompensation: Hourly (Based on Experience) plus tipsEstimated Weekly Tips: $1,300Benefits & Perks: Dining Discounts",,True,False
"https://culinaryagents.com/jobs/457938-Server
",Condesa,,Server,Full/Part Time • Hourly ($5.00) plus tips,"Job DetailsCome join our service team at our modern Mexican restaurant Condesa and lively rooftop taqueria El Techo. From Defined Hospitality - we are a group of award winning restaurants. Our commitment to excellence in design, food and beverage is what drives us. Our commitment to serve our guests and valued staff is what fuels us. We eagerly wait to greet you with our warm and genuine hospitality.
 
Our ideal candidate is:
-Passionate about hospitality
-Passionate about Mexican culture, cuisine, and agave spirits
-Has worked in a high volume, high quality restaurant
-Has Saturday availability
-A team player and a strong ability to receive feedback-Willing to teach, learn, and inspire
 
Please send us your resume if you feel you would be a great fit to join our team!",Required Years of Experience1 year,"Compensation DetailsCompensation: Hourly ($5.00) plus tipsBenefits & Perks: Health Insurance, Dental Insurance, Vision Insurance, Paid Time Off, Dining Discounts",,True,False
